"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.0878"
"smog","numeric","lowerOrEqual,12.456718843197"
"text_multinomial","numeric","greaterOrEqual,0.00651235132941015"
"text_gaussian","numeric","lowerOrEqual,0.533332133665681"
"text_bernoulli","numeric","greaterOrEqual,3.09783037060397e-12"
"reporter_bugnum","numeric","lowerOrEqual,17.8000071980059"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.973184041328994"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.36198660661466"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956842002548184"
"count_summ_before","numeric","greaterOrEqual,0.0154192796908319"
"wordsDiff","numeric","lowerOrEqual,-0.106129501247779"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.85091860592365"
"collab_betweenness","numeric","lowerOrEqual,0.260859109072073"
"collab_closeness","numeric","lowerOrEqual,0.405348391085039"
"collab_eigen_vector","numeric","lowerOrEqual,0.408242691398294"
"collab_in_degree","numeric","greaterOrEqual,22.2285653741565"
