"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.06594165880233"
"lix","numeric","greaterOrEqual,47.5872362601593"
"text_gaussian","numeric","greaterOrEqual,0.0372102241963148"
"text_bernoulli","numeric","greaterOrEqual,0.0001366340586867"
"text_complement","numeric","greaterOrEqual,0.393972519869375"
"reporter_bugnum","numeric","lowerOrEqual,15.7932499079034"
"reporter_recent_bugnum","numeric","lowerOrEqual,7.76412458345294"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859397050492943"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.0874082967639"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849703473659853"
"count_comment_before","numeric","lowerOrEqual,-0.0329708294011652"
"count_summ_before","numeric","lowerOrEqual,0.408444060478359"
"wordsDiff","numeric","lowerOrEqual,25"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.40952380952381"
"collab_closeness","numeric","greaterOrEqual,0.803075001982506"
"collab_in_degree","numeric","greaterOrEqual,7.13297850964591"
