"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.01152541139163"
"flesch","numeric","lowerOrEqual,50.2405642505372"
"lix","numeric","greaterOrEqual,51.0847619547044"
"text_gaussian","numeric","greaterOrEqual,9.5000714842297e-258"
"text_bernoulli","numeric","greaterOrEqual,0.0045412036262112"
"text_complement","numeric","greaterOrEqual,0.33702243617695"
"reporter_bugnum","numeric","greaterOrEqual,51.0091687110253"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00456792279147"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848852753081883"
"assignee_bugnum","numeric","greaterOrEqual,38.0260835781228"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99911952298135"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872420053780467"
"count_summ_before","numeric","lowerOrEqual,0.633111473871395"
"wordsDiff","numeric","lowerOrEqual,-0.253918540198356"
"sp_diff","numeric","lowerOrEqual,-0.000492237508296967"
"collab_betweenness","numeric","lowerOrEqual,0.546020867016689"
"collab_closeness","numeric","greaterOrEqual,0.750518835019504"
"collab_kcore","numeric","lowerOrEqual,1.95035068877041"
"collab_out_degree","numeric","lowerOrEqual,21.9793834269512"
