"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,45.578431372549"
"colemanlieu","numeric","lowerOrEqual,11.8708"
"text_bernoulli","numeric","greaterOrEqual,1.43315029409907e-14"
"text_complement","numeric","greaterOrEqual,0.168567459189795"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.70651132473722"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,35.6965182735585"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.75725514162332"
"count_summ_before","numeric","lowerOrEqual,1.88790200138465"
"sp_sprint","numeric","greaterOrEqual,5.04147811979055"
