"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99461319483817"
"colemanlieu","numeric","greaterOrEqual,15.90215"
"smog","numeric","greaterOrEqual,13.4021480775392"
"text_gaussian","numeric","lowerOrEqual,0.479226844385266"
"text_bernoulli","numeric","greaterOrEqual,2.80587057648071e-10"
"text_complement","numeric","greaterOrEqual,0.151402764325348"
"reporter_bugnum","numeric","lowerOrEqual,19.8986481567845"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.89695385145023"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.938802663210523"
"assignee_bugnum","numeric","lowerOrEqual,15.7685265848413"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.02993912249804"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940255936128828"
"count_summ_before","numeric","lowerOrEqual,0.692612861283123"
"wordsDiff","numeric","lowerOrEqual,-0.0924158897250891"
"sp_diff","numeric","lowerOrEqual,-0.0370848439633846"
"collab_betweenness","numeric","greaterOrEqual,0.35811849481819"
"collab_closeness","numeric","lowerOrEqual,0.477777664006377"
"collab_in_degree","numeric","lowerOrEqual,23.8820453363005"
"collab_kcore","numeric","lowerOrEqual,1.99385320884176"
