"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,49.7867665858223"
"colemanlieu","numeric","lowerOrEqual,14.469"
"text_multinomial","numeric","greaterOrEqual,0.0299568223888523"
"text_gaussian","numeric","greaterOrEqual,0.000953760696575046"
"text_bernoulli","numeric","greaterOrEqual,3.27307542016641e-06"
"reporter_bugnum","numeric","greaterOrEqual,77.0962587185204"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.1669953570236"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911088746765821"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.93882746738382"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.863847786153789"
"count_summ_before","numeric","lowerOrEqual,0.584408790105954"
"wordsDiff","numeric","lowerOrEqual,-0.0173816659953445"
"sp_diff","numeric","lowerOrEqual,-0.198046957142651"
"sp_sprint","numeric","lowerOrEqual,2.99855145765468"
"collab_closeness","numeric","greaterOrEqual,0.531417738878027"
"collab_kcore","numeric","lowerOrEqual,1.99855145765468"
"collab_out_degree","numeric","greaterOrEqual,21.0396837349981"
