"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.047619047619"
"colemanlieu","numeric","greaterOrEqual,15.1906675456038"
"text_multinomial","numeric","greaterOrEqual,0.0369208494276855"
"text_gaussian","numeric","lowerOrEqual,0.441366010578349"
"text_bernoulli","numeric","greaterOrEqual,0.0001029208910264"
"reporter_bugnum","numeric","lowerOrEqual,58.891408000607"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0046195425093"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.9407718188595"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907284972656918"
"count_summ_before","numeric","lowerOrEqual,0.968556891893968"
"wordsDiff","numeric","lowerOrEqual,-0.127580832922831"
"sp_diff","numeric","lowerOrEqual,-0.0729803740978241"
"sp_sprint","numeric","greaterOrEqual,4.00553605915047"
"collab_betweenness","numeric","greaterOrEqual,0.297215820661898"
"collab_closeness","numeric","lowerOrEqual,0.462369256340046"
"collab_in_degree","numeric","lowerOrEqual,14.9958822834305"
"collab_kcore","numeric","lowerOrEqual,1.99715176550671"
