"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.3988442353245"
"colemanlieu","numeric","lowerOrEqual,14.23275"
"text_multinomial","numeric","greaterOrEqual,0.0291332175914156"
"text_gaussian","numeric","lowerOrEqual,0.608279913896695"
"text_bernoulli","numeric","greaterOrEqual,1.14030147076176e-05"
"reporter_bugnum","numeric","greaterOrEqual,72.7113755352329"
"reporter_recent_bugnum","numeric","greaterOrEqual,18.3439221470617"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910560448991248"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.93274848302826"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868599351320746"
"count_summ_before","numeric","lowerOrEqual,0.716243401868269"
"wordsDiff","numeric","lowerOrEqual,-0.0152605378534645"
"sp_diff","numeric","lowerOrEqual,-0.0823310671839863"
"sp_sprint","numeric","greaterOrEqual,3.01104541867971"
"collab_closeness","numeric","lowerOrEqual,0.531218505143348"
"collab_kcore","numeric","lowerOrEqual,1.97939162002876"
"collab_out_degree","numeric","greaterOrEqual,21.3634411094245"
