"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.07767303707078"
"lix","numeric","greaterOrEqual,47.5114782793409"
"text_gaussian","numeric","lowerOrEqual,0.445947240223177"
"text_bernoulli","numeric","greaterOrEqual,3.53517007884556e-05"
"text_complement","numeric","lowerOrEqual,0.427910792561665"
"reporter_bugnum","numeric","lowerOrEqual,15.5"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.42842545732856"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.860484937018327"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.41723939124495"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849644236025159"
"count_comment_before","numeric","lowerOrEqual,-0.130665706470609"
"count_summ_before","numeric","lowerOrEqual,0.595573134836741"
"wordsDiff","numeric","lowerOrEqual,14.5"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.436452171525629"
"collab_closeness","numeric","greaterOrEqual,0.823529411764706"
"collab_in_degree","numeric","lowerOrEqual,6.5220209560357"
