"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,44.7838602654176"
"colemanlieu","numeric","greaterOrEqual,12.2034"
"text_bernoulli","numeric","greaterOrEqual,2.75334398263325e-27"
"text_complement","numeric","greaterOrEqual,0.177406164505684"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.87386612291448"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","lowerOrEqual,33.5042299935594"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.65571172349155"
"count_summ_before","numeric","lowerOrEqual,1.40424627950415"
"sp_sprint","numeric","lowerOrEqual,4.04548101499677"
