"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99303822172806"
"colemanlieu","numeric","greaterOrEqual,16.0849937603577"
"smog","numeric","lowerOrEqual,13.5461000371985"
"text_gaussian","numeric","lowerOrEqual,0.397804723586887"
"text_bernoulli","numeric","greaterOrEqual,6.03818288069618e-09"
"text_complement","numeric","greaterOrEqual,0.144535814505845"
"reporter_bugnum","numeric","greaterOrEqual,19.1370174067561"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.95241462485865"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.941028989557773"
"assignee_bugnum","numeric","greaterOrEqual,15.0824456010014"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.02239402942359"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,0.771386846667156"
"wordsDiff","numeric","lowerOrEqual,-0.0934979438316077"
"sp_diff","numeric","lowerOrEqual,-0.00967054185457528"
"collab_betweenness","numeric","greaterOrEqual,0.35638001594576"
"collab_closeness","numeric","lowerOrEqual,0.490196078431372"
"collab_in_degree","numeric","lowerOrEqual,22.9665272105485"
"collab_kcore","numeric","lowerOrEqual,1.96885444968939"
