"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.0816289328756"
"colemanlieu","numeric","greaterOrEqual,15.0965991483375"
"text_multinomial","numeric","greaterOrEqual,0.0331261359933928"
"text_gaussian","numeric","greaterOrEqual,2.24967055468404e-122"
"text_bernoulli","numeric","greaterOrEqual,1.65916598473686e-05"
"reporter_bugnum","numeric","lowerOrEqual,58.4276922945864"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0061254883185"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908152000649504"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.87292222422548"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.9068164753255"
"count_summ_before","numeric","lowerOrEqual,0.82107895356603"
"wordsDiff","numeric","lowerOrEqual,-0.0371684946585447"
"sp_diff","numeric","lowerOrEqual,-0.154435844859108"
"sp_sprint","numeric","greaterOrEqual,4.0016400963068"
"collab_betweenness","numeric","greaterOrEqual,0.2954802259887"
"collab_closeness","numeric","lowerOrEqual,0.465916027126933"
"collab_in_degree","numeric","greaterOrEqual,15.0244623594917"
"collab_kcore","numeric","lowerOrEqual,1.98780206730589"
