"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00056473491713"
"flesch","numeric","greaterOrEqual,50.9499045878345"
"lix","numeric","lowerOrEqual,50.7853854067747"
"text_gaussian","numeric","greaterOrEqual,1.41701122133027e-260"
"text_bernoulli","numeric","greaterOrEqual,0.0035098361727852"
"text_complement","numeric","greaterOrEqual,0.313564528866589"
"reporter_bugnum","numeric","greaterOrEqual,50.0601926734671"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.0009888831992"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848799128626198"
"assignee_bugnum","numeric","greaterOrEqual,37.0240966551937"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.01169677870348"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872335519363077"
"count_summ_before","numeric","lowerOrEqual,0.557736457092687"
"wordsDiff","numeric","lowerOrEqual,-0.0926424043718725"
"sp_diff","numeric","lowerOrEqual,-0.0598279545083642"
"collab_betweenness","numeric","lowerOrEqual,0.54754723032966"
"collab_closeness","numeric","lowerOrEqual,0.749835857426046"
"collab_kcore","numeric","lowerOrEqual,1.97064279788174"
"collab_out_degree","numeric","lowerOrEqual,21.9736960639711"
