"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,51.3333333333333"
"colemanlieu","numeric","lowerOrEqual,14.2418"
"text_multinomial","numeric","greaterOrEqual,0.0322315606936185"
"text_gaussian","numeric","lowerOrEqual,0.43657272530254"
"text_bernoulli","numeric","greaterOrEqual,4.91494031481108e-05"
"reporter_bugnum","numeric","greaterOrEqual,78"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.007425817661"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910821269231002"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.91217975877225"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868453029797526"
"count_summ_before","numeric","lowerOrEqual,0.572117895120755"
"wordsDiff","numeric","lowerOrEqual,-0.0256740180775523"
"sp_diff","numeric","lowerOrEqual,-0.05474972887896"
"sp_sprint","numeric","lowerOrEqual,2.99463024106808"
"collab_closeness","numeric","lowerOrEqual,0.529944053430182"
"collab_kcore","numeric","lowerOrEqual,1.99611925566569"
"collab_out_degree","numeric","greaterOrEqual,21.2920712772757"
