"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.3391132247488"
"smog","numeric","lowerOrEqual,12.375954390736"
"text_multinomial","numeric","greaterOrEqual,0.00924727652458279"
"text_gaussian","numeric","lowerOrEqual,0.592517841840163"
"text_bernoulli","numeric","greaterOrEqual,1.12963726306982e-12"
"reporter_bugnum","numeric","lowerOrEqual,14.9112203456461"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.972529581733979"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.91078077908605"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957466739047606"
"count_summ_before","numeric","greaterOrEqual,0.00384697504341602"
"wordsDiff","numeric","lowerOrEqual,-0.0542008895426989"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.98127855313942"
"collab_betweenness","numeric","lowerOrEqual,0.266592231699446"
"collab_closeness","numeric","greaterOrEqual,0.415094339622641"
"collab_eigen_vector","numeric","lowerOrEqual,0.414570766792091"
"collab_in_degree","numeric","lowerOrEqual,22.4152924786322"
