"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,47.2440476190476"
"colemanlieu","numeric","lowerOrEqual,11.96075"
"text_bernoulli","numeric","greaterOrEqual,3.48236951981289e-29"
"text_complement","numeric","greaterOrEqual,0.11860371550206"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.14662859914824"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,39"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.5229714224115"
"count_summ_before","numeric","lowerOrEqual,0.694845679216087"
"sp_sprint","numeric","lowerOrEqual,4.95632448652759"
