"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.5686274509804"
"colemanlieu","numeric","lowerOrEqual,12.4734"
"text_bernoulli","numeric","greaterOrEqual,1.41969077914095e-26"
"text_complement","numeric","greaterOrEqual,0.140377248617205"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.33319321228191"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","lowerOrEqual,39.5102107634302"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.88521896954626"
"count_summ_before","numeric","greaterOrEqual,0.00176404067315161"
"sp_sprint","numeric","greaterOrEqual,5.01755037601106"
