"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,47.25"
"colemanlieu","numeric","greaterOrEqual,12.428"
"text_bernoulli","numeric","greaterOrEqual,7.86968617310121e-29"
"text_complement","numeric","greaterOrEqual,0.160850585392984"
"reporter_recent_bugnum","numeric","greaterOrEqual,3"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,33.6208018705947"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.6807531954255"
"count_summ_before","numeric","greaterOrEqual,0.0168163329362869"
"sp_sprint","numeric","lowerOrEqual,4.83464064635336"
