"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.9534187481361"
"colemanlieu","numeric","greaterOrEqual,15.1704"
"text_multinomial","numeric","greaterOrEqual,0.0405946296127766"
"text_gaussian","numeric","greaterOrEqual,1.25887084113678e-111"
"text_bernoulli","numeric","greaterOrEqual,0.0001214054217883"
"reporter_bugnum","numeric","lowerOrEqual,58.9804681243841"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0420326348394"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.93756592459977"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907455076945208"
"count_summ_before","numeric","lowerOrEqual,0.903767879353836"
"wordsDiff","numeric","lowerOrEqual,-0.0761943825054914"
"sp_diff","numeric","lowerOrEqual,-0.239895687438548"
"sp_sprint","numeric","greaterOrEqual,4.03100043325685"
"collab_betweenness","numeric","greaterOrEqual,0.300115377491446"
"collab_closeness","numeric","lowerOrEqual,0.46140148954259"
"collab_in_degree","numeric","greaterOrEqual,15.0911655910313"
"collab_kcore","numeric","lowerOrEqual,1.98493173043244"
