"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.4476897590058"
"colemanlieu","numeric","lowerOrEqual,12.4399"
"text_bernoulli","numeric","greaterOrEqual,3.02099251076116e-25"
"text_complement","numeric","greaterOrEqual,0.164910873555472"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.05568181909621"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,32.5"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.89326198864728"
"count_summ_before","numeric","lowerOrEqual,1.89226976875216"
"sp_sprint","numeric","greaterOrEqual,5.27765653282404"
