"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.2792207792208"
"colemanlieu","numeric","greaterOrEqual,14.0673914380004"
"text_multinomial","numeric","greaterOrEqual,0.0283259085139113"
"text_gaussian","numeric","greaterOrEqual,0.0152073299977928"
"text_bernoulli","numeric","greaterOrEqual,4.04820207981064e-06"
"reporter_bugnum","numeric","lowerOrEqual,73.9342914167792"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.2455546483397"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908921646365738"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.7670963248238"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.864729464397823"
"count_summ_before","numeric","lowerOrEqual,0.542031389311887"
"wordsDiff","numeric","lowerOrEqual,-0.00364894629456103"
"sp_diff","numeric","lowerOrEqual,-0.181467667920515"
"sp_sprint","numeric","lowerOrEqual,2.99405935895629"
"collab_closeness","numeric","lowerOrEqual,0.527286977631265"
"collab_kcore","numeric","lowerOrEqual,1.91822042688727"
"collab_out_degree","numeric","greaterOrEqual,21.0164662464522"
