"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.318"
"smog","numeric","lowerOrEqual,12.4863469886672"
"text_multinomial","numeric","greaterOrEqual,0.00513677950904255"
"text_gaussian","numeric","lowerOrEqual,0.45862430636771"
"text_bernoulli","numeric","greaterOrEqual,8.4264951356133e-17"
"reporter_bugnum","numeric","greaterOrEqual,17.1004003454"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974447035758502"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.77229085634463"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0327791997697204"
"wordsDiff","numeric","lowerOrEqual,-0.0318373499903828"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.93632530001923"
"collab_betweenness","numeric","lowerOrEqual,0.262854609929078"
"collab_closeness","numeric","lowerOrEqual,0.395604395604396"
"collab_eigen_vector","numeric","lowerOrEqual,0.408245273383109"
"collab_in_degree","numeric","greaterOrEqual,23.172023945488"
