"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.00784487579949"
"lix","numeric","greaterOrEqual,45.006560394771"
"text_gaussian","numeric","greaterOrEqual,0.0154652204364538"
"text_bernoulli","numeric","greaterOrEqual,0.0012820596603047"
"text_complement","numeric","greaterOrEqual,0.444610522851737"
"reporter_bugnum","numeric","lowerOrEqual,15.815127013484"
"reporter_recent_bugnum","numeric","lowerOrEqual,7.95360433869064"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859360624321351"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.00941385095939"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.829031377749979"
"count_comment_before","numeric","lowerOrEqual,-0.161439551971853"
"count_summ_before","numeric","lowerOrEqual,0.482615935965441"
"wordsDiff","numeric","lowerOrEqual,15.7982574966736"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.404525691012852"
"collab_closeness","numeric","greaterOrEqual,0.823529411764706"
"collab_in_degree","numeric","lowerOrEqual,6.95731919445097"
