"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,49.7412891986063"
"colemanlieu","numeric","lowerOrEqual,14.5366073878158"
"text_multinomial","numeric","greaterOrEqual,0.0343517006586097"
"text_gaussian","numeric","greaterOrEqual,0.0176391275599599"
"text_bernoulli","numeric","greaterOrEqual,6.1839840066276e-05"
"reporter_bugnum","numeric","lowerOrEqual,72.4886671903078"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0350742018782"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.91100668438339"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.69653073349036"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.865125954469426"
"count_summ_before","numeric","lowerOrEqual,0.583446376724169"
"wordsDiff","numeric","lowerOrEqual,-0.0176391275599599"
"sp_diff","numeric","lowerOrEqual,-0.112968367757276"
"sp_sprint","numeric","lowerOrEqual,2.99639986688271"
"collab_closeness","numeric","lowerOrEqual,0.530645076414349"
"collab_kcore","numeric","lowerOrEqual,1.93127287877724"
"collab_out_degree","numeric","greaterOrEqual,21.0898249554448"
