"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.13202146533877"
"lix","numeric","lowerOrEqual,50.0138888888889"
"text_gaussian","numeric","greaterOrEqual,0.0660107326693833"
"text_bernoulli","numeric","lowerOrEqual,0.00018595028029405"
"text_complement","numeric","greaterOrEqual,0.417804537525031"
"reporter_bugnum","numeric","lowerOrEqual,16.5"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.86929688509554"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.854324039828498"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.2898411359638"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849407009901134"
"count_comment_before","numeric","lowerOrEqual,-0.0713257046882063"
"count_summ_before","numeric","greaterOrEqual,0.0716012970078737"
"wordsDiff","numeric","greaterOrEqual,0.0716012970078737"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.432869724077326"
"collab_closeness","numeric","greaterOrEqual,0.806363632519017"
"collab_in_degree","numeric","lowerOrEqual,6.88738873158582"
