"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,45.8055555555556"
"colemanlieu","numeric","lowerOrEqual,12.4386"
"text_bernoulli","numeric","greaterOrEqual,1.35662386080171e-27"
"text_complement","numeric","greaterOrEqual,0.141070015646745"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.18145780591294"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,38.7374781481922"
"assignee_recent_bugnum","numeric","greaterOrEqual,11"
"count_summ_before","numeric","greaterOrEqual,0.0174125025514513"
"sp_sprint","numeric","lowerOrEqual,4.93436953704804"
