"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99145929911174"
"colemanlieu","numeric","greaterOrEqual,16.4468"
"smog","numeric","greaterOrEqual,13.5670527547243"
"text_gaussian","numeric","greaterOrEqual,0.0049937138101086"
"text_bernoulli","numeric","greaterOrEqual,6.31352713881162e-11"
"text_complement","numeric","greaterOrEqual,0.133674557650191"
"reporter_bugnum","numeric","lowerOrEqual,17"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.96174623537809"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.941144254736091"
"assignee_bugnum","numeric","greaterOrEqual,14.1087212895509"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.06509381206706"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939387305734957"
"count_summ_before","numeric","lowerOrEqual,0.855408507981338"
"wordsDiff","numeric","lowerOrEqual,-0.0837035146541893"
"sp_diff","numeric","lowerOrEqual,-0.000597724691033363"
"collab_betweenness","numeric","greaterOrEqual,0.351449275362319"
"collab_closeness","numeric","lowerOrEqual,0.485714285714286"
"collab_in_degree","numeric","greaterOrEqual,24.3671462379862"
"collab_kcore","numeric","lowerOrEqual,1.94160795491189"
