"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.08382647437975"
"lix","numeric","greaterOrEqual,47.875"
"text_gaussian","numeric","greaterOrEqual,0.0120576823219529"
"text_bernoulli","numeric","greaterOrEqual,3.51227149858471e-08"
"text_complement","numeric","greaterOrEqual,0.338745251204337"
"reporter_bugnum","numeric","lowerOrEqual,16.6944479297381"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.88757520727813"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859143302579218"
"assignee_recent_bugnum","numeric","lowerOrEqual,2.93826850689948"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.812992992331231"
"count_comment_before","numeric","lowerOrEqual,-0.0241153645329177"
"count_summ_before","numeric","lowerOrEqual,0.769964089267887"
"wordsDiff","numeric","lowerOrEqual,2"
"sp_diff","numeric","lowerOrEqual,-1"
"collab_betweenness","numeric","greaterOrEqual,0.431933758455082"
"collab_closeness","numeric","greaterOrEqual,0.814869917244377"
"collab_in_degree","numeric","greaterOrEqual,7.33530589751899"
