"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00012820772827"
"flesch","numeric","lowerOrEqual,50.6011"
"lix","numeric","greaterOrEqual,50.2822187798114"
"text_gaussian","numeric","greaterOrEqual,2.76441045330513e-248"
"text_bernoulli","numeric","greaterOrEqual,0.0032128223170234"
"text_complement","numeric","greaterOrEqual,0.317180551740857"
"reporter_bugnum","numeric","greaterOrEqual,47.1056856922805"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99067770270631"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848870721533969"
"assignee_bugnum","numeric","greaterOrEqual,36.0148257524706"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99842181941494"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87247411026248"
"count_summ_before","numeric","lowerOrEqual,0.651278477627784"
"wordsDiff","numeric","lowerOrEqual,-0.00912603409960866"
"sp_diff","numeric","lowerOrEqual,-0.00640344433486462"
"collab_betweenness","numeric","lowerOrEqual,0.549403235363787"
"collab_closeness","numeric","greaterOrEqual,0.750069735934421"
"collab_kcore","numeric","lowerOrEqual,1.96298333024606"
"collab_out_degree","numeric","lowerOrEqual,21.9669653871097"
