"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00330505846068"
"flesch","numeric","lowerOrEqual,50.6078"
"lix","numeric","greaterOrEqual,50.6878386016359"
"text_gaussian","numeric","greaterOrEqual,4.59994845651786e-186"
"text_bernoulli","numeric","greaterOrEqual,0.00429311939663665"
"text_complement","numeric","greaterOrEqual,0.328420150713779"
"reporter_bugnum","numeric","lowerOrEqual,50.9855404119007"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.04103294597007"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848790150541124"
"assignee_bugnum","numeric","lowerOrEqual,37.9561025027651"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99589567165822"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87223402649592"
"count_summ_before","numeric","lowerOrEqual,0.578704769257456"
"wordsDiff","numeric","lowerOrEqual,-0.0808803040999919"
"sp_diff","numeric","lowerOrEqual,-0.00658179284073412"
"collab_betweenness","numeric","lowerOrEqual,0.543951874241047"
"collab_closeness","numeric","greaterOrEqual,0.750213457766333"
"collab_kcore","numeric","lowerOrEqual,1.95629759854637"
"collab_out_degree","numeric","greaterOrEqual,22.0009426602628"
