"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.09"
"smog","numeric","greaterOrEqual,12.4992447731994"
"text_multinomial","numeric","greaterOrEqual,0.0059436630678219"
"text_gaussian","numeric","greaterOrEqual,0.0132434593979269"
"text_bernoulli","numeric","greaterOrEqual,2.0983054293724e-18"
"reporter_bugnum","numeric","lowerOrEqual,18.4843951866496"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.965388370331945"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.82515381556"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0730476414319128"
"wordsDiff","numeric","greaterOrEqual,0.343343921471387"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.97351308120415"
"collab_betweenness","numeric","lowerOrEqual,0.263352723426758"
"collab_closeness","numeric","greaterOrEqual,0.407785336356765"
"collab_eigen_vector","numeric","lowerOrEqual,0.408256231963928"
"collab_in_degree","numeric","lowerOrEqual,22.4039284326136"
