"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.8857682574363"
"colemanlieu","numeric","greaterOrEqual,14.1065"
"text_multinomial","numeric","greaterOrEqual,0.034142329273205"
"text_gaussian","numeric","lowerOrEqual,0.37795327231288"
"text_bernoulli","numeric","greaterOrEqual,7.19495590774607e-08"
"reporter_bugnum","numeric","lowerOrEqual,74.7908396355342"
"reporter_recent_bugnum","numeric","greaterOrEqual,18.2623441207688"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910625137750887"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.98621723754331"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.86624775902885"
"count_summ_before","numeric","lowerOrEqual,0.536878575338051"
"wordsDiff","numeric","lowerOrEqual,-0.0778364858124405"
"sp_diff","numeric","lowerOrEqual,-0.20814452925697"
"sp_sprint","numeric","lowerOrEqual,2.95220725308172"
"collab_closeness","numeric","lowerOrEqual,0.531109922746164"
"collab_kcore","numeric","lowerOrEqual,1.9686416441109"
"collab_out_degree","numeric","lowerOrEqual,20.8749738500919"
