"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.01113900821656"
"lix","numeric","lowerOrEqual,50.134606637976"
"text_gaussian","numeric","greaterOrEqual,0.00278475205413997"
"text_bernoulli","numeric","greaterOrEqual,0.00426989955313105"
"text_complement","numeric","greaterOrEqual,0.434343020170723"
"reporter_bugnum","numeric","lowerOrEqual,16.5"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.77823906252161"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861041442976526"
"assignee_recent_bugnum","numeric","greaterOrEqual,5.01601719367318"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.851645573921916"
"count_comment_before","numeric","lowerOrEqual,-0.0840670969337225"
"count_summ_before","numeric","lowerOrEqual,0.589506104821339"
"wordsDiff","numeric","lowerOrEqual,11.8915796109941"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.442975754125441"
"collab_closeness","numeric","greaterOrEqual,0.817649143282324"
"collab_in_degree","numeric","lowerOrEqual,6.74779870919883"
