"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99305055127479"
"colemanlieu","numeric","greaterOrEqual,16.2385872971867"
"smog","numeric","lowerOrEqual,13.3509833901353"
"text_gaussian","numeric","greaterOrEqual,0.000969186658039689"
"text_bernoulli","numeric","greaterOrEqual,2.70714951890436e-11"
"text_complement","numeric","greaterOrEqual,0.145413036448548"
"reporter_bugnum","numeric","lowerOrEqual,18.8368157651275"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.97003033058718"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.941138293592777"
"assignee_bugnum","numeric","lowerOrEqual,14.9497426981106"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.04264679481275"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,0.860648841131479"
"wordsDiff","numeric","lowerOrEqual,-0.00999528262764215"
"sp_diff","numeric","lowerOrEqual,-0.243691733572632"
"collab_betweenness","numeric","greaterOrEqual,0.356122688881518"
"collab_closeness","numeric","greaterOrEqual,0.490047133734657"
"collab_in_degree","numeric","greaterOrEqual,23.110396665521"
"collab_kcore","numeric","lowerOrEqual,1.91144486051053"
