"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.6686656671664"
"colemanlieu","numeric","greaterOrEqual,14.1394685328287"
"text_multinomial","numeric","greaterOrEqual,0.0286002759683456"
"text_gaussian","numeric","lowerOrEqual,0.529982671141624"
"text_bernoulli","numeric","greaterOrEqual,1.79584772767288e-05"
"reporter_bugnum","numeric","lowerOrEqual,77.9806642921176"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0984560903162"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910888924214721"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.99898293148726"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868701946308139"
"count_summ_before","numeric","lowerOrEqual,0.491091498173773"
"wordsDiff","numeric","lowerOrEqual,-0.084222077159211"
"sp_diff","numeric","lowerOrEqual,-0.0557552040554583"
"sp_sprint","numeric","lowerOrEqual,2.9739433072973"
"collab_closeness","numeric","lowerOrEqual,0.530810448460757"
"collab_kcore","numeric","lowerOrEqual,1.99756603664719"
"collab_out_degree","numeric","greaterOrEqual,21.0407938507851"
