"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.02052125893533"
"flesch","numeric","lowerOrEqual,51.1466937630602"
"lix","numeric","greaterOrEqual,50.996681117914"
"text_gaussian","numeric","greaterOrEqual,4.94881773739417e-141"
"text_bernoulli","numeric","greaterOrEqual,0.0048765874390352"
"text_complement","numeric","greaterOrEqual,0.317292397438068"
"reporter_bugnum","numeric","lowerOrEqual,46.9989441572689"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.95828487351537"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848764422126502"
"assignee_bugnum","numeric","greaterOrEqual,36.2249456429854"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.97831511660479"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872395626205367"
"count_summ_before","numeric","lowerOrEqual,0.934430678142235"
"wordsDiff","numeric","lowerOrEqual,-0.0146950262133032"
"sp_diff","numeric","lowerOrEqual,-0.00101208966225386"
"collab_betweenness","numeric","lowerOrEqual,0.544075145489907"
"collab_closeness","numeric","greaterOrEqual,0.750149083144676"
"collab_kcore","numeric","lowerOrEqual,1.95740339998156"
"collab_out_degree","numeric","greaterOrEqual,22.0205054730177"
