"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","lowerOrEqual,19.1007"
"smog","numeric","lowerOrEqual,12.4591025295463"
"text_multinomial","numeric","greaterOrEqual,0.00788514892266047"
"text_gaussian","numeric","greaterOrEqual,0.00970351474825293"
"text_bernoulli","numeric","greaterOrEqual,1.49813232322247e-11"
"reporter_bugnum","numeric","greaterOrEqual,16.9801856381819"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967280663184597"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.9134030113928"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957495178764995"
"count_summ_before","numeric","lowerOrEqual,1"
"wordsDiff","numeric","lowerOrEqual,-0.0485732920933515"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.95306334178895"
"collab_betweenness","numeric","greaterOrEqual,0.267857142857143"
"collab_closeness","numeric","greaterOrEqual,0.408307478580148"
"collab_eigen_vector","numeric","greaterOrEqual,0.414714173289843"
"collab_in_degree","numeric","greaterOrEqual,23.2994342558086"
