"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.01118780858815"
"flesch","numeric","lowerOrEqual,51.6677667924061"
"lix","numeric","greaterOrEqual,50.1129885744487"
"text_gaussian","numeric","greaterOrEqual,7.49659863323247e-74"
"text_bernoulli","numeric","greaterOrEqual,0.0039431867504577"
"text_complement","numeric","greaterOrEqual,0.318341203540921"
"reporter_bugnum","numeric","greaterOrEqual,51.1708482354879"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00875377305783"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848706971665784"
"assignee_bugnum","numeric","lowerOrEqual,38.9463339857757"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.00974211702123"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872266859736521"
"count_summ_before","numeric","lowerOrEqual,0.550030071288347"
"wordsDiff","numeric","lowerOrEqual,-0.0616972323041409"
"sp_diff","numeric","lowerOrEqual,-0.0145849441178143"
"collab_betweenness","numeric","lowerOrEqual,0.548670973896165"
"collab_closeness","numeric","lowerOrEqual,0.749836006125827"
"collab_kcore","numeric","lowerOrEqual,1.98098109522834"
"collab_out_degree","numeric","lowerOrEqual,21.9765272510704"
