"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00643527228385"
"flesch","numeric","lowerOrEqual,50.8683"
"lix","numeric","greaterOrEqual,50.0047077421191"
"text_gaussian","numeric","greaterOrEqual,2.6244730920337e-113"
"text_bernoulli","numeric","greaterOrEqual,0.00256184896565879"
"text_complement","numeric","greaterOrEqual,0.321361300155924"
"reporter_bugnum","numeric","greaterOrEqual,49.0502188564278"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99993260670453"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848632057493927"
"assignee_bugnum","numeric","greaterOrEqual,38.055240245536"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99178059119731"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872296406574654"
"count_summ_before","numeric","lowerOrEqual,0.612597266677767"
"wordsDiff","numeric","lowerOrEqual,-0.0170157991815358"
"sp_diff","numeric","lowerOrEqual,-0.0179210966452956"
"collab_betweenness","numeric","lowerOrEqual,0.547251795195157"
"collab_closeness","numeric","greaterOrEqual,0.750138098751341"
"collab_kcore","numeric","lowerOrEqual,1.93890754156746"
"collab_out_degree","numeric","greaterOrEqual,22.0048608426005"
