"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.8257248220964"
"colemanlieu","numeric","greaterOrEqual,14.9756672523605"
"text_multinomial","numeric","greaterOrEqual,0.0423180172016521"
"text_gaussian","numeric","greaterOrEqual,4.53424437688678e-96"
"text_bernoulli","numeric","greaterOrEqual,0.0004003480107838"
"reporter_bugnum","numeric","greaterOrEqual,57.1047086787876"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0888834344223"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.907556420333797"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98216189350933"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907456125198952"
"count_summ_before","numeric","lowerOrEqual,0.834096720209345"
"wordsDiff","numeric","lowerOrEqual,-0.00873297709040344"
"sp_diff","numeric","lowerOrEqual,-0.683283297577873"
"sp_sprint","numeric","greaterOrEqual,4.00844834838063"
"collab_betweenness","numeric","greaterOrEqual,0.296531085083634"
"collab_closeness","numeric","lowerOrEqual,0.466470557201484"
"collab_in_degree","numeric","greaterOrEqual,15.012899923604"
"collab_kcore","numeric","lowerOrEqual,1.99708900763653"
