"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.9187124949867"
"colemanlieu","numeric","greaterOrEqual,15.1857640449084"
"text_multinomial","numeric","greaterOrEqual,0.0483716141359056"
"text_gaussian","numeric","greaterOrEqual,1.68823176292343e-80"
"text_bernoulli","numeric","greaterOrEqual,0.0001291108093869"
"reporter_bugnum","numeric","lowerOrEqual,57.9593859715387"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.9900124149863"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99888161290437"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.90740093701883"
"count_summ_before","numeric","lowerOrEqual,0.875271540833637"
"wordsDiff","numeric","lowerOrEqual,-0.0857407841831446"
"sp_diff","numeric","lowerOrEqual,-0.0581923248246312"
"sp_sprint","numeric","greaterOrEqual,4.002939382568"
"collab_betweenness","numeric","greaterOrEqual,0.295406890089652"
"collab_closeness","numeric","lowerOrEqual,0.45938501425047"
"collab_in_degree","numeric","greaterOrEqual,15.0363710317761"
"collab_kcore","numeric","lowerOrEqual,1.99358290759847"
