"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99746487964876"
"colemanlieu","numeric","lowerOrEqual,15.7177"
"smog","numeric","lowerOrEqual,13.1773078893464"
"text_gaussian","numeric","greaterOrEqual,0.00419318722561002"
"text_bernoulli","numeric","greaterOrEqual,3.93562028078303e-10"
"text_complement","numeric","greaterOrEqual,0.135588349925947"
"reporter_bugnum","numeric","lowerOrEqual,17.9320499480236"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.99011995084584"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.938515947929894"
"assignee_bugnum","numeric","lowerOrEqual,13.8729867821094"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.03790154308081"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,1.51797987706959"
"wordsDiff","numeric","lowerOrEqual,-0.00864644115790725"
"sp_diff","numeric","lowerOrEqual,-0.00473769288510084"
"collab_betweenness","numeric","greaterOrEqual,0.355030929449534"
"collab_closeness","numeric","greaterOrEqual,0.480740740740741"
"collab_in_degree","numeric","greaterOrEqual,24.054377458524"
"collab_kcore","numeric","lowerOrEqual,1.89622105867602"
