"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.11651142733172"
"lix","numeric","greaterOrEqual,45.0843683553759"
"text_gaussian","numeric","greaterOrEqual,5.7743229270481e-32"
"text_bernoulli","numeric","lowerOrEqual,0.0003222446253614"
"text_complement","numeric","greaterOrEqual,0.404496733883416"
"reporter_bugnum","numeric","lowerOrEqual,15.8855413366109"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.9142012251541"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861248948748152"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.04496276285499"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850623255259254"
"count_comment_before","numeric","lowerOrEqual,-0.119165138341486"
"count_summ_before","numeric","lowerOrEqual,0.758255667984486"
"wordsDiff","numeric","lowerOrEqual,10.9223758280277"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.401771781470102"
"collab_closeness","numeric","greaterOrEqual,0.835719050588803"
"collab_in_degree","numeric","lowerOrEqual,7.96682789199986"
