"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.047619047619"
"colemanlieu","numeric","greaterOrEqual,15.0095"
"text_multinomial","numeric","greaterOrEqual,0.0386437459709264"
"text_gaussian","numeric","lowerOrEqual,0.44822343531996"
"text_bernoulli","numeric","greaterOrEqual,7.38154441692349e-05"
"reporter_bugnum","numeric","lowerOrEqual,62.6999800149351"
"reporter_recent_bugnum","numeric","greaterOrEqual,12.0567207601853"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908117521988745"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.9857292145025"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.90736850736127"
"count_summ_before","numeric","lowerOrEqual,0.992442570975982"
"wordsDiff","numeric","lowerOrEqual,-0.184793629450724"
"sp_diff","numeric","lowerOrEqual,-0.0900067701004446"
"sp_sprint","numeric","greaterOrEqual,4.00592573359609"
"collab_betweenness","numeric","lowerOrEqual,0.297249902080437"
"collab_closeness","numeric","lowerOrEqual,0.463830628657403"
"collab_in_degree","numeric","greaterOrEqual,15.0242717762012"
"collab_kcore","numeric","lowerOrEqual,1.99635023134761"
