"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,46.4462269756387"
"colemanlieu","numeric","lowerOrEqual,11.9538"
"text_bernoulli","numeric","greaterOrEqual,1.33546561036312e-28"
"text_complement","numeric","greaterOrEqual,0.168772091444396"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.93669833452441"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","lowerOrEqual,33.8672699298477"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.55435662111267"
"count_summ_before","numeric","greaterOrEqual,0.00768158468417823"
"sp_sprint","numeric","lowerOrEqual,4.85060372808948"
