"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.9226"
"smog","numeric","lowerOrEqual,12.4534146200528"
"text_multinomial","numeric","greaterOrEqual,0.00587655009301555"
"text_gaussian","numeric","lowerOrEqual,0.447272819001228"
"text_bernoulli","numeric","greaterOrEqual,1.61170026540628e-11"
"reporter_bugnum","numeric","lowerOrEqual,18.9835916522425"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967517963469339"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.97603983525187"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957665191681936"
"count_summ_before","numeric","greaterOrEqual,0.0056337967980653"
"wordsDiff","numeric","lowerOrEqual,-0.0169013903941959"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.95838206796907"
"collab_betweenness","numeric","lowerOrEqual,0.26599027671684"
"collab_closeness","numeric","greaterOrEqual,0.402436928990854"
"collab_eigen_vector","numeric","lowerOrEqual,0.419936053050392"
"collab_in_degree","numeric","greaterOrEqual,23.0550683019683"
