"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.5868084964573"
"smog","numeric","greaterOrEqual,12.5600239704271"
"text_multinomial","numeric","greaterOrEqual,0.0077959031777625"
"text_gaussian","numeric","greaterOrEqual,0.0296834816690534"
"text_bernoulli","numeric","greaterOrEqual,3.85346122264354e-13"
"reporter_bugnum","numeric","lowerOrEqual,15.3384342323989"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967567983251065"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.77136732079089"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957498906720668"
"count_summ_before","numeric","greaterOrEqual,0.000326173380017281"
"wordsDiff","numeric","lowerOrEqual,-0.43553404812701"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.99243967351504"
"collab_betweenness","numeric","lowerOrEqual,0.261887128248861"
"collab_closeness","numeric","greaterOrEqual,0.398327924938378"
"collab_eigen_vector","numeric","lowerOrEqual,0.416028543821007"
"collab_in_degree","numeric","greaterOrEqual,22.1104781033937"
