"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,46.8117329405989"
"colemanlieu","numeric","lowerOrEqual,12.1368449935801"
"text_bernoulli","numeric","lowerOrEqual,3.42471449416841e-19"
"text_complement","numeric","greaterOrEqual,0.129269754521463"
"reporter_recent_bugnum","numeric","greaterOrEqual,3.55524814035743"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,40"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.6657444210723"
"count_summ_before","numeric","greaterOrEqual,0.00993874948471785"
"sp_sprint","numeric","greaterOrEqual,5.01077431906015"
