"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.20653943065554"
"lix","numeric","lowerOrEqual,51.8733606983394"
"text_gaussian","numeric","greaterOrEqual,0.0583793565165251"
"text_bernoulli","numeric","greaterOrEqual,8.33595773383256e-06"
"text_complement","numeric","greaterOrEqual,0.412296010845539"
"reporter_bugnum","numeric","lowerOrEqual,17.2269661407918"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.46274070627987"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859613006381029"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.9939362234436"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849102629891907"
"count_comment_before","numeric","lowerOrEqual,-0.0583793565165251"
"count_summ_before","numeric","lowerOrEqual,0.722040538210422"
"wordsDiff","numeric","greaterOrEqual,0.14289977774024"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.40598912797247"
"collab_closeness","numeric","lowerOrEqual,0.794928297263515"
"collab_in_degree","numeric","greaterOrEqual,7.13488573255017"
