"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","lowerOrEqual,14.362"
"text_multinomial","numeric","greaterOrEqual,0.0333250774449812"
"text_gaussian","numeric","lowerOrEqual,0.442253956571221"
"text_bernoulli","numeric","greaterOrEqual,6.39600023953681e-06"
"reporter_bugnum","numeric","greaterOrEqual,75"
"reporter_recent_bugnum","numeric","greaterOrEqual,18.1844598827884"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910678915383355"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.96996009442955"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.86883487633253"
"count_summ_before","numeric","lowerOrEqual,0.624162212247029"
"wordsDiff","numeric","lowerOrEqual,-0.00247284513898194"
"sp_diff","numeric","lowerOrEqual,-0.115520439110696"
"sp_sprint","numeric","lowerOrEqual,2.99249002360739"
"collab_closeness","numeric","lowerOrEqual,0.526009795152381"
"collab_kcore","numeric","lowerOrEqual,1.98434490803629"
"collab_out_degree","numeric","greaterOrEqual,21.2667682627216"
