"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,49.7992007992008"
"colemanlieu","numeric","lowerOrEqual,13.9518635653176"
"text_multinomial","numeric","greaterOrEqual,0.0343086742247104"
"text_gaussian","numeric","greaterOrEqual,0.000358571764081717"
"text_bernoulli","numeric","greaterOrEqual,3.89219814188968e-05"
"reporter_bugnum","numeric","greaterOrEqual,77.7514654677361"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.1448736549355"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910892847860293"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.93541885958984"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868251473422447"
"count_summ_before","numeric","lowerOrEqual,0.838172738905996"
"wordsDiff","numeric","lowerOrEqual,-0.165320395026356"
"sp_diff","numeric","lowerOrEqual,-0.188564811134711"
"sp_sprint","numeric","lowerOrEqual,2.99781203386374"
"collab_closeness","numeric","greaterOrEqual,0.531607630704953"
"collab_kcore","numeric","lowerOrEqual,1.99928285647184"
"collab_out_degree","numeric","greaterOrEqual,21.0018283212557"
