"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.98491521016695"
"colemanlieu","numeric","greaterOrEqual,15.8916"
"smog","numeric","lowerOrEqual,13.2073600334074"
"text_gaussian","numeric","lowerOrEqual,0.346696954919025"
"text_bernoulli","numeric","greaterOrEqual,4.32706589739587e-11"
"text_complement","numeric","greaterOrEqual,0.154752649903778"
"reporter_bugnum","numeric","greaterOrEqual,19.1529189362191"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.8298549100291"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.94044872621734"
"assignee_bugnum","numeric","greaterOrEqual,15.2020376974251"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.07542394916527"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939146922655569"
"count_summ_before","numeric","lowerOrEqual,0.637074157479219"
"wordsDiff","numeric","lowerOrEqual,-0.0505518084391952"
"sp_diff","numeric","lowerOrEqual,-0.243716769386083"
"collab_betweenness","numeric","greaterOrEqual,0.349989565208458"
"collab_closeness","numeric","lowerOrEqual,0.478681985061388"
"collab_in_degree","numeric","lowerOrEqual,22.7574970715214"
"collab_kcore","numeric","lowerOrEqual,1.84788199444301"
