"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.6980665511432"
"smog","numeric","lowerOrEqual,12.3857205343938"
"text_multinomial","numeric","greaterOrEqual,0.006830661183769"
"text_gaussian","numeric","greaterOrEqual,0.0452221313025802"
"text_bernoulli","numeric","greaterOrEqual,3.68851871957793e-15"
"reporter_bugnum","numeric","lowerOrEqual,14.8976509333588"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974106925405595"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.93989912956022"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.021860170410946"
"wordsDiff","numeric","lowerOrEqual,-0.00209180824458599"
"sp_diff","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.94025714229792"
"collab_betweenness","numeric","greaterOrEqual,0.268380915834035"
"collab_closeness","numeric","greaterOrEqual,0.413259618671527"
"collab_eigen_vector","numeric","greaterOrEqual,0.421424369622386"
"collab_in_degree","numeric","greaterOrEqual,23.8356877043843"
