"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00003023864701"
"flesch","numeric","lowerOrEqual,50.7512"
"lix","numeric","greaterOrEqual,50.5871766317473"
"text_gaussian","numeric","greaterOrEqual,1.87429840275824e-165"
"text_bernoulli","numeric","greaterOrEqual,0.00381098333781965"
"text_complement","numeric","greaterOrEqual,0.319973400459297"
"reporter_bugnum","numeric","greaterOrEqual,47.1131262588315"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.02054873923771"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848824626754307"
"assignee_bugnum","numeric","lowerOrEqual,36.9469951950014"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99840852851048"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872441645844505"
"count_summ_before","numeric","lowerOrEqual,0.639986875467002"
"wordsDiff","numeric","lowerOrEqual,-0.0181943289935589"
"sp_diff","numeric","lowerOrEqual,-0.0247844560071826"
"collab_betweenness","numeric","greaterOrEqual,0.545832634008422"
"collab_closeness","numeric","greaterOrEqual,0.750178449235461"
"collab_kcore","numeric","lowerOrEqual,1.98436925141141"
"collab_out_degree","numeric","lowerOrEqual,20.9975203531794"
