"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00264640897512"
"flesch","numeric","lowerOrEqual,51.0470221474511"
"lix","numeric","greaterOrEqual,50.0280042169407"
"text_gaussian","numeric","greaterOrEqual,1.30731029110495e-144"
"text_bernoulli","numeric","greaterOrEqual,0.0036813727650913"
"text_complement","numeric","greaterOrEqual,0.311468107768423"
"reporter_bugnum","numeric","greaterOrEqual,46.0494923591614"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.01477278955281"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.845632703617207"
"assignee_bugnum","numeric","greaterOrEqual,36.0231216286775"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.02379111154005"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.871471446547711"
"count_summ_before","numeric","lowerOrEqual,0.564379198709503"
"wordsDiff","numeric","lowerOrEqual,-0.0890084123238921"
"sp_diff","numeric","lowerOrEqual,-0.106105357361957"
"collab_betweenness","numeric","lowerOrEqual,0.54533314103254"
"collab_closeness","numeric","lowerOrEqual,0.749945107316598"
"collab_kcore","numeric","lowerOrEqual,1.99796381709166"
"collab_out_degree","numeric","lowerOrEqual,21.9905596030876"
