"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.0238095238095"
"colemanlieu","numeric","greaterOrEqual,15.1684"
"text_multinomial","numeric","greaterOrEqual,0.0402797743334367"
"text_gaussian","numeric","greaterOrEqual,2.78989776342394e-20"
"text_bernoulli","numeric","greaterOrEqual,0.0003201889878151"
"reporter_bugnum","numeric","lowerOrEqual,58.9431864754297"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0053610159084"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908306605905095"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.92115505645052"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907332773906541"
"count_summ_before","numeric","lowerOrEqual,0.954842456616461"
"wordsDiff","numeric","lowerOrEqual,-0.0393507236149162"
"sp_diff","numeric","lowerOrEqual,-0.217318100854754"
"sp_sprint","numeric","greaterOrEqual,4.01996021810919"
"collab_betweenness","numeric","greaterOrEqual,0.295965962142433"
"collab_closeness","numeric","lowerOrEqual,0.460254485031965"
"collab_in_degree","numeric","greaterOrEqual,15.0168241863139"
"collab_kcore","numeric","lowerOrEqual,1.99371843459085"
