"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,50.5579431610295"
"colemanlieu","numeric","lowerOrEqual,14.362"
"text_multinomial","numeric","greaterOrEqual,0.0339789989209038"
"text_gaussian","numeric","lowerOrEqual,0.418589574750513"
"text_bernoulli","numeric","greaterOrEqual,7.63041837925061e-05"
"reporter_bugnum","numeric","greaterOrEqual,75.0787200750783"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.213095119223"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.909030405814863"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.93595742946491"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868798326815615"
"count_summ_before","numeric","lowerOrEqual,0.577718735556118"
"wordsDiff","numeric","lowerOrEqual,-0.0257568145170808"
"sp_diff","numeric","lowerOrEqual,-0.0698001345153898"
"sp_sprint","numeric","lowerOrEqual,2.99875359260477"
"collab_closeness","numeric","lowerOrEqual,0.530922474713301"
"collab_kcore","numeric","lowerOrEqual,1.98387803020887"
"collab_out_degree","numeric","greaterOrEqual,21.2341967429966"
