"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00534850778058"
"flesch","numeric","lowerOrEqual,50.4708"
"lix","numeric","greaterOrEqual,51.0257227891156"
"text_gaussian","numeric","greaterOrEqual,1.12532865862453e-65"
"text_bernoulli","numeric","greaterOrEqual,0.00497842600948345"
"text_complement","numeric","greaterOrEqual,0.326274421999059"
"reporter_bugnum","numeric","greaterOrEqual,49.0087383801583"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99540624208748"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848727015957216"
"assignee_bugnum","numeric","lowerOrEqual,36.9722536145709"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99951323773712"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872230754307626"
"count_summ_before","numeric","lowerOrEqual,0.641234932467341"
"wordsDiff","numeric","lowerOrEqual,-0.00404487573541701"
"sp_diff","numeric","lowerOrEqual,-0.0172900380566716"
"collab_betweenness","numeric","lowerOrEqual,0.546096282456108"
"collab_closeness","numeric","greaterOrEqual,0.751339126719515"
"collab_kcore","numeric","lowerOrEqual,1.99452769383788"
"collab_out_degree","numeric","lowerOrEqual,21.9837959329598"
