"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.97305533383042"
"colemanlieu","numeric","greaterOrEqual,15.79055"
"smog","numeric","greaterOrEqual,13.6368183750296"
"text_gaussian","numeric","lowerOrEqual,0.370846432168037"
"text_bernoulli","numeric","greaterOrEqual,2.0112858209538e-10"
"text_complement","numeric","greaterOrEqual,0.160583612881619"
"reporter_bugnum","numeric","lowerOrEqual,18.7517652360257"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.94837700622156"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.94058516562019"
"assignee_bugnum","numeric","lowerOrEqual,14.8951149899513"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.03251885995269"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.945773785357903"
"count_summ_before","numeric","lowerOrEqual,0.608298973063938"
"wordsDiff","numeric","lowerOrEqual,-0.0174081090372056"
"sp_diff","numeric","lowerOrEqual,-0.353806891245767"
"collab_betweenness","numeric","greaterOrEqual,0.352831227268455"
"collab_closeness","numeric","greaterOrEqual,0.471446646658886"
"collab_in_degree","numeric","lowerOrEqual,23.2418851321563"
"collab_kcore","numeric","lowerOrEqual,1.5671003414318"
