"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.1708281051082"
"colemanlieu","numeric","lowerOrEqual,14.2359465207626"
"text_multinomial","numeric","greaterOrEqual,0.0325172108191448"
"text_gaussian","numeric","greaterOrEqual,0.00250451930333022"
"text_bernoulli","numeric","greaterOrEqual,5.23224775164565e-05"
"reporter_bugnum","numeric","greaterOrEqual,74.2526333620772"
"reporter_recent_bugnum","numeric","greaterOrEqual,21.6420512660407"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908746547852125"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.75300979241729"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.866973122790261"
"count_summ_before","numeric","lowerOrEqual,0.484034249326214"
"wordsDiff","numeric","lowerOrEqual,-0.101472278591245"
"sp_diff","numeric","lowerOrEqual,-0.0837184425909072"
"sp_sprint","numeric","lowerOrEqual,2.99504445237108"
"collab_closeness","numeric","lowerOrEqual,0.530739306247304"
"collab_kcore","numeric","lowerOrEqual,1.95220704399981"
"collab_out_degree","numeric","greaterOrEqual,21.0264757473487"
