"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.8171368861024"
"colemanlieu","numeric","greaterOrEqual,15.0768005963556"
"text_multinomial","numeric","greaterOrEqual,0.0416656013598148"
"text_gaussian","numeric","greaterOrEqual,1.33301795281891e-85"
"text_bernoulli","numeric","greaterOrEqual,4.43611800969689e-05"
"reporter_bugnum","numeric","lowerOrEqual,57.9458721652627"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0373655925505"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908533746541348"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.95255176723003"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907086544978368"
"count_summ_before","numeric","lowerOrEqual,1.25486692029517"
"wordsDiff","numeric","lowerOrEqual,-0.0070347657892853"
"sp_diff","numeric","lowerOrEqual,-0.0734722211491317"
"sp_sprint","numeric","greaterOrEqual,4.01455608941615"
"collab_betweenness","numeric","lowerOrEqual,0.29745739560702"
"collab_closeness","numeric","greaterOrEqual,0.467855378861701"
"collab_in_degree","numeric","lowerOrEqual,14.9636090770364"
"collab_kcore","numeric","lowerOrEqual,1.99495315970853"
