"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.97482494823635"
"colemanlieu","numeric","greaterOrEqual,15.4825"
"smog","numeric","lowerOrEqual,13.244626997325"
"text_gaussian","numeric","greaterOrEqual,0.0287206054199487"
"text_bernoulli","numeric","greaterOrEqual,4.32572514129294e-07"
"text_complement","numeric","greaterOrEqual,0.168182543876871"
"reporter_bugnum","numeric","greaterOrEqual,19.8719019489363"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.90956255048513"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.936170212765958"
"assignee_bugnum","numeric","greaterOrEqual,15.2102504151408"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.0007790804375"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940791081229968"
"count_summ_before","numeric","lowerOrEqual,0.73227706621401"
"wordsDiff","numeric","lowerOrEqual,-0.0257583616767079"
"sp_diff","numeric","lowerOrEqual,-0.310497017111629"
"collab_betweenness","numeric","greaterOrEqual,0.356091305861353"
"collab_closeness","numeric","lowerOrEqual,0.473984565658897"
"collab_in_degree","numeric","lowerOrEqual,23.9723613951355"
"collab_kcore","numeric","lowerOrEqual,1.80285789794289"
