"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.07890377333388"
"lix","numeric","lowerOrEqual,46.234126984127"
"text_gaussian","numeric","greaterOrEqual,0.0129918112652376"
"text_bernoulli","numeric","greaterOrEqual,0.0002801736993067"
"text_complement","numeric","greaterOrEqual,0.409878549195652"
"reporter_bugnum","numeric","greaterOrEqual,11.3732119924389"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.01870573009364"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.854120887383208"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.81505975406617"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.833107428278263"
"count_comment_before","numeric","lowerOrEqual,-0.0788989204447716"
"count_summ_before","numeric","lowerOrEqual,0.669152632821351"
"wordsDiff","numeric","lowerOrEqual,9"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.402313387875135"
"collab_closeness","numeric","greaterOrEqual,0.822382844984531"
"collab_in_degree","numeric","lowerOrEqual,7.93739832867868"
