"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","lowerOrEqual,14.0224"
"text_multinomial","numeric","greaterOrEqual,0.0339492510599904"
"text_gaussian","numeric","lowerOrEqual,0.463297653361224"
"text_bernoulli","numeric","greaterOrEqual,5.94396903409994e-05"
"reporter_bugnum","numeric","greaterOrEqual,72.3487812532112"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0912212538533"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908826895406225"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.94019860611297"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868199146839844"
"count_summ_before","numeric","lowerOrEqual,0.724690617062151"
"wordsDiff","numeric","lowerOrEqual,-0.335252590011805"
"sp_diff","numeric","lowerOrEqual,-0.224227986764163"
"sp_sprint","numeric","lowerOrEqual,2.98322345898487"
"collab_closeness","numeric","lowerOrEqual,0.530720734963367"
"collab_kcore","numeric","lowerOrEqual,1.85746176331304"
"collab_out_degree","numeric","greaterOrEqual,21.5586691428907"
